year,month,ID,tariff,stimulus,trial,kwh,mo_str,kwh_ym
2009,10,1316,E,E,0,88.34150000000027,10,kwh_2009_10
2009,10,1317,E,E,0,339.91350000000097,10,kwh_2009_10
2009,10,1331,E,E,0,342.433,10,kwh_2009_10
2009,10,1351,C,4,0,772.9414999999982,10,kwh_2009_10
2009,10,1353,C,4,0,408.2154999999994,10,kwh_2009_10
2009,10,1354,E,E,0,167.19500000000016,10,kwh_2009_10
2009,10,1364,E,E,0,291.37149999999957,10,kwh_2009_10
2009,10,1365,E,E,0,165.59800000000027,10,kwh_2009_10
2009,10,1376,E,E,0,516.61,10,kwh_2009_10
2009,10,1379,E,E,0,240.19200000000023,10,kwh_2009_10
2009,10,1388,E,E,0,150.0995,10,kwh_2009_10
2009,10,1399,C,4,0,531.8370000000007,10,kwh_2009_10
2009,10,1428,E,E,0,426.9180000000002,10,kwh_2009_10
2009,10,1432,C,4,0,228.43700000000013,10,kwh_2009_10
2009,10,1435,E,E,0,181.58900000000025,10,kwh_2009_10
2009,10,1436,C,4,0,478.27800000000036,10,kwh_2009_10
2009,10,1440,E,E,0,165.72550000000044,10,kwh_2009_10
2009,10,1444,C,4,0,540.0585000000007,10,kwh_2009_10
2009,10,1463,E,E,0,295.6344999999995,10,kwh_2009_10
2009,10,1466,E,E,0,359.2484999999994,10,kwh_2009_10
2009,10,1480,E,E,0,261.6454999999994,10,kwh_2009_10
2009,10,1492,E,E,0,82.91900000000038,10,kwh_2009_10
2009,10,1502,E,E,0,276.59849999999994,10,kwh_2009_10
2009,10,1505,E,E,0,149.61550000000034,10,kwh_2009_10
2009,10,1507,E,E,0,121.6465000000001,10,kwh_2009_10
2009,10,1517,E,E,0,266.16800000000023,10,kwh_2009_10
2009,10,1530,E,E,0,137.3465000000002,10,kwh_2009_10
2009,10,1532,E,E,0,472.4505000000008,10,kwh_2009_10
2009,10,1537,E,E,0,244.3974999999997,10,kwh_2009_10
2009,10,1539,E,E,0,402.0139999999998,10,kwh_2009_10
2009,10,1542,C,4,0,454.56499999999954,10,kwh_2009_10
2009,10,1546,E,E,0,403.6789999999991,10,kwh_2009_10
2009,10,1548,E,E,0,444.7045,10,kwh_2009_10
2009,10,1549,C,4,0,347.0219999999995,10,kwh_2009_10
2009,10,1551,E,E,0,211.5794999999999,10,kwh_2009_10
2009,10,1558,C,4,0,260.12299999999993,10,kwh_2009_10
2009,10,1559,C,4,0,246.97749999999917,10,kwh_2009_10
2009,10,1561,E,E,0,477.7379999999989,10,kwh_2009_10
2009,10,1564,E,E,0,232.45399999999995,10,kwh_2009_10
2009,10,1567,E,E,0,392.4719999999997,10,kwh_2009_10
2009,10,1573,E,E,0,512.3250000000008,10,kwh_2009_10
2009,10,1575,E,E,0,383.6065000000004,10,kwh_2009_10
2009,10,1580,C,4,0,412.51249999999965,10,kwh_2009_10
2009,10,1584,C,4,0,313.71849999999966,10,kwh_2009_10
2009,10,1592,E,E,0,324.75999999999954,10,kwh_2009_10
2009,10,1599,E,E,0,209.77399999999946,10,kwh_2009_10
2009,10,1607,E,E,0,16.34450000000003,10,kwh_2009_10
2009,10,1609,E,E,0,330.28550000000047,10,kwh_2009_10
2009,10,1624,E,E,0,396.9710000000003,10,kwh_2009_10
2009,10,1635,E,E,0,310.7945000000007,10,kwh_2009_10
2009,10,1639,E,E,0,251.32199999999978,10,kwh_2009_10
2009,10,1650,E,E,0,355.4225,10,kwh_2009_10
2009,10,1657,E,E,0,321.00100000000026,10,kwh_2009_10
2009,10,1664,E,E,0,225.4625000000007,10,kwh_2009_10
2009,10,1665,E,E,0,395.1195000000003,10,kwh_2009_10
2009,10,1666,E,E,0,336.13450000000006,10,kwh_2009_10
2009,10,1667,E,E,0,224.56899999999905,10,kwh_2009_10
2009,10,1670,E,E,0,368.8660000000005,10,kwh_2009_10
2009,10,1673,E,E,0,334.0949999999995,10,kwh_2009_10
2009,10,1675,E,E,0,310.6855000000001,10,kwh_2009_10
2009,10,1677,E,E,0,418.92799999999863,10,kwh_2009_10
2009,10,1679,E,E,0,226.25449999999987,10,kwh_2009_10
2009,10,1682,E,E,0,119.21150000000031,10,kwh_2009_10
2009,10,1692,C,4,0,229.64850000000044,10,kwh_2009_10
2009,10,1695,E,E,0,338.20000000000084,10,kwh_2009_10
2009,10,1700,E,E,0,108.2325000000001,10,kwh_2009_10
2009,10,1711,E,E,0,502.7384999999999,10,kwh_2009_10
2009,10,1716,E,E,0,282.7565000000002,10,kwh_2009_10
2009,10,1720,E,E,0,291.2365000000003,10,kwh_2009_10
2009,10,1722,E,E,0,227.37999999999974,10,kwh_2009_10
2009,10,1724,E,E,0,243.4030000000004,10,kwh_2009_10
2009,10,1736,E,E,0,229.41849999999968,10,kwh_2009_10
2009,10,1742,E,E,0,242.05999999999943,10,kwh_2009_10
2009,10,1752,E,E,0,147.3565000000002,10,kwh_2009_10
2009,10,1760,E,E,0,492.4005000000006,10,kwh_2009_10
2009,10,1763,E,E,0,192.71599999999972,10,kwh_2009_10
2009,10,1767,C,4,0,261.56149999999997,10,kwh_2009_10
2009,10,1777,C,4,0,534.849,10,kwh_2009_10
2009,10,1797,E,E,0,162.66449999999966,10,kwh_2009_10
2009,10,1801,C,4,0,590.7910000000008,10,kwh_2009_10
2009,10,1804,E,E,0,483.5455000000001,10,kwh_2009_10
2009,10,1807,E,E,0,140.7679999999998,10,kwh_2009_10
2009,10,1808,E,E,0,170.82049999999936,10,kwh_2009_10
2009,10,1809,E,E,0,439.8850000000001,10,kwh_2009_10
2009,10,1817,C,4,0,499.81949999999966,10,kwh_2009_10
2009,10,1831,E,E,0,286.7435000000004,10,kwh_2009_10
2009,10,1842,E,E,0,424.86550000000017,10,kwh_2009_10
2009,10,1844,E,E,0,211.79450000000057,10,kwh_2009_10
2009,10,1846,C,4,0,558.5429999999992,10,kwh_2009_10
2009,10,1859,E,E,0,171.28999999999954,10,kwh_2009_10
2009,10,1861,E,E,0,455.65850000000034,10,kwh_2009_10
2009,10,1865,C,4,0,459.5970000000002,10,kwh_2009_10
2009,10,1874,E,E,0,145.3975000000001,10,kwh_2009_10
2009,10,1877,E,E,0,304.5314999999995,10,kwh_2009_10
2009,10,1883,E,E,0,147.43649999999974,10,kwh_2009_10
2009,10,1884,E,E,0,265.5919999999983,10,kwh_2009_10
2009,10,1885,E,E,0,368.0349999999993,10,kwh_2009_10
2009,10,1887,E,E,0,518.7294999999999,10,kwh_2009_10
2009,10,1889,E,E,0,67.55700000000004,10,kwh_2009_10
2009,10,1890,E,E,0,490.10150000000016,10,kwh_2009_10
2009,10,1894,E,E,0,248.2364999999997,10,kwh_2009_10
2009,10,1895,C,4,0,782.1139999999991,10,kwh_2009_10
2009,10,1903,E,E,0,393.96499999999986,10,kwh_2009_10
2009,10,1905,E,E,0,222.44400000000036,10,kwh_2009_10
2009,10,1906,E,E,0,81.74600000000031,10,kwh_2009_10
2009,10,1917,E,E,0,493.3224999999999,10,kwh_2009_10
2009,10,1922,E,E,0,345.11900000000026,10,kwh_2009_10
2009,10,1942,E,E,0,299.6480000000001,10,kwh_2009_10
2009,10,1947,C,4,0,262.7980000000001,10,kwh_2009_10
2009,10,1948,E,E,0,163.90350000000035,10,kwh_2009_10
2009,10,1953,E,E,0,218.17000000000024,10,kwh_2009_10
2009,10,1954,E,E,0,140.38349999999795,10,kwh_2009_10
2009,10,1959,C,4,0,286.0584999999999,10,kwh_2009_10
2009,10,1964,E,E,0,3.5709999999998367,10,kwh_2009_10
2009,10,1969,E,E,0,196.8130000000001,10,kwh_2009_10
2009,10,1975,E,E,0,510.13500000000096,10,kwh_2009_10
2009,10,1979,C,4,0,433.1804999999997,10,kwh_2009_10
2009,10,1981,C,4,0,1139.1709999999998,10,kwh_2009_10
2009,10,1984,E,E,0,394.40999999999934,10,kwh_2009_10
2009,10,1989,E,E,0,268.20850000000047,10,kwh_2009_10
2009,10,1996,C,4,0,451.13650000000007,10,kwh_2009_10
2009,10,1997,C,4,0,496.1205000000002,10,kwh_2009_10
2009,10,2003,E,E,0,383.20699999999994,10,kwh_2009_10
2009,10,2005,C,4,0,239.86400000000052,10,kwh_2009_10
2009,10,2018,E,E,0,396.32899999999944,10,kwh_2009_10
2009,10,2023,E,E,0,337.29499999999996,10,kwh_2009_10
2009,10,2029,E,E,0,234.50850000000025,10,kwh_2009_10
2009,10,2033,E,E,0,170.53749999999982,10,kwh_2009_10
2009,10,2036,E,E,0,273.6354999999997,10,kwh_2009_10
2009,10,2041,E,E,0,373.17700000000025,10,kwh_2009_10
2009,10,2049,E,E,0,453.4964999999993,10,kwh_2009_10
2009,10,2052,C,4,0,593.5435,10,kwh_2009_10
2009,10,2053,C,4,0,632.357,10,kwh_2009_10
2009,10,2055,E,E,0,180.47449999999944,10,kwh_2009_10
2009,10,2065,E,E,0,342.0364999999994,10,kwh_2009_10
2009,10,2072,C,4,0,341.86400000000026,10,kwh_2009_10
2009,10,2080,E,E,0,330.3579999999999,10,kwh_2009_10
2009,10,2087,C,4,0,215.83000000000004,10,kwh_2009_10
2009,10,2095,E,E,0,396.1489999999995,10,kwh_2009_10
2009,10,2103,E,E,0,257.51649999999955,10,kwh_2009_10
2009,10,2104,E,E,0,375.16699999999975,10,kwh_2009_10
2009,10,2105,E,E,0,449.6520000000001,10,kwh_2009_10
2009,10,2106,E,E,0,216.5584999999995,10,kwh_2009_10
2009,10,2109,E,E,0,445.87749999999977,10,kwh_2009_10
2009,10,2110,E,E,0,268.82100000000054,10,kwh_2009_10
2009,10,2121,E,E,0,188.06800000000013,10,kwh_2009_10
2009,10,2135,C,4,0,274.54300000000035,10,kwh_2009_10
2009,10,2140,E,E,0,215.26250000000005,10,kwh_2009_10
2009,10,2144,E,E,0,428.0944999999998,10,kwh_2009_10
2009,10,2149,E,E,0,210.6845000000002,10,kwh_2009_10
2009,10,2158,C,4,0,479.4319999999999,10,kwh_2009_10
2009,10,2159,C,4,0,378.0660000000003,10,kwh_2009_10
2009,10,2160,E,E,0,279.1015000000003,10,kwh_2009_10
2009,10,2163,C,4,0,288.8594999999997,10,kwh_2009_10
2009,10,2167,C,4,0,384.6569999999995,10,kwh_2009_10
2009,10,2169,C,4,0,210.35550000000038,10,kwh_2009_10
2009,10,2192,C,4,0,611.5875000000005,10,kwh_2009_10
2009,10,2194,E,E,0,153.61549999999966,10,kwh_2009_10
2009,10,2196,E,E,0,205.4565000000005,10,kwh_2009_10
2009,10,2213,C,4,0,360.4790000000005,10,kwh_2009_10
2009,10,2230,C,4,0,377.81299999999993,10,kwh_2009_10
2009,10,2231,E,E,0,300.42300000000023,10,kwh_2009_10
2009,10,2232,C,4,0,387.28849999999954,10,kwh_2009_10
2009,10,2235,E,E,0,248.0204999999999,10,kwh_2009_10
2009,10,2254,C,4,0,443.6665000000002,10,kwh_2009_10
2009,10,2259,E,E,0,260.79249999999996,10,kwh_2009_10
2009,10,2260,E,E,0,249.4110000000004,10,kwh_2009_10
2009,10,2263,E,E,0,194.91400000000002,10,kwh_2009_10
2009,10,2264,E,E,0,397.8629999999994,10,kwh_2009_10
2009,10,2265,E,E,0,320.5015,10,kwh_2009_10
2009,10,2268,E,E,0,170.34900000000016,10,kwh_2009_10
2009,10,2278,E,E,0,442.68599999999986,10,kwh_2009_10
2009,10,2289,E,E,0,60.25199999999996,10,kwh_2009_10
2009,10,2293,E,E,0,452.02999999999935,10,kwh_2009_10
2009,10,2312,E,E,0,447.4494999999997,10,kwh_2009_10
2009,10,2314,E,E,0,427.10799999999966,10,kwh_2009_10
2009,10,2345,E,E,0,358.5609999999996,10,kwh_2009_10
2009,10,2347,E,E,0,283.1835000000001,10,kwh_2009_10
2009,10,2354,E,E,0,129.65599999999995,10,kwh_2009_10
2009,10,2355,C,4,0,319.46,10,kwh_2009_10
2009,10,2377,E,E,0,142.31550000000018,10,kwh_2009_10
2009,10,2387,E,E,0,274.75399999999996,10,kwh_2009_10
2009,10,2404,E,E,0,141.09449999999987,10,kwh_2009_10
2009,10,2405,E,E,0,300.1539999999999,10,kwh_2009_10
2009,10,2407,E,E,0,131.30200000000016,10,kwh_2009_10
2009,10,2409,E,E,0,152.45499999999979,10,kwh_2009_10
2009,10,2414,C,4,0,358.2394999999998,10,kwh_2009_10
2009,10,2423,E,E,0,146.90349999999924,10,kwh_2009_10
2009,10,2424,E,E,0,102.6050000000002,10,kwh_2009_10
2009,10,2428,C,4,0,249.193,10,kwh_2009_10
2009,10,2436,E,E,0,235.84450000000038,10,kwh_2009_10
2009,10,2438,E,E,0,229.94500000000016,10,kwh_2009_10
2009,10,2457,C,4,0,397.2300000000002,10,kwh_2009_10
2009,10,2463,E,E,0,466.06400000000053,10,kwh_2009_10
2009,10,2464,E,E,0,327.18799999999965,10,kwh_2009_10
2009,10,2477,C,4,0,851.2134999999993,10,kwh_2009_10
2009,10,2485,E,E,0,375.434,10,kwh_2009_10
2009,10,2489,E,E,0,263.4460000000004,10,kwh_2009_10
2009,10,2490,E,E,0,44.634500000000244,10,kwh_2009_10
2009,10,2499,C,4,0,603.1475000000004,10,kwh_2009_10
2009,10,2501,C,4,0,287.6515000000004,10,kwh_2009_10
2009,10,2512,E,E,0,179.04799999999963,10,kwh_2009_10
2009,10,2519,E,E,0,244.64000000000036,10,kwh_2009_10
2009,10,2522,E,E,0,354.3760000000002,10,kwh_2009_10
2009,10,2526,E,E,0,103.34350000000022,10,kwh_2009_10
2009,10,2529,E,E,0,503.39799999999934,10,kwh_2009_10
2009,10,2531,C,4,0,408.50099999999975,10,kwh_2009_10
2009,10,2536,C,4,0,687.8804999999994,10,kwh_2009_10
2009,10,2541,E,E,0,280.6784999999998,10,kwh_2009_10
2009,10,2547,E,E,0,431.327500000001,10,kwh_2009_10
2009,10,2553,E,E,0,181.22799999999998,10,kwh_2009_10
2009,10,2556,C,4,0,602.7245000000003,10,kwh_2009_10
2009,10,2560,C,4,0,383.90300000000116,10,kwh_2009_10
2009,10,2562,E,E,0,412.03800000000007,10,kwh_2009_10
2009,10,2570,C,4,0,545.2815000000003,10,kwh_2009_10
2009,10,2585,C,4,0,400.6925000000001,10,kwh_2009_10
2009,10,2591,E,E,0,193.04099999999988,10,kwh_2009_10
2009,10,2594,E,E,0,315.8635,10,kwh_2009_10
2009,10,2597,E,E,0,487.71949999999964,10,kwh_2009_10
2009,10,2603,C,4,0,224.12850000000034,10,kwh_2009_10
2009,10,2605,E,E,0,260.531,10,kwh_2009_10
2009,10,2607,E,E,0,248.11699999999996,10,kwh_2009_10
2009,10,2621,E,E,0,196.3435,10,kwh_2009_10
2009,10,2623,E,E,0,175.42650000000003,10,kwh_2009_10
2009,10,2630,C,4,0,227.81450000000044,10,kwh_2009_10
2009,10,2635,E,E,0,288.5050000000006,10,kwh_2009_10
2009,10,2638,E,E,0,194.4075,10,kwh_2009_10
2009,10,2640,E,E,0,500.9554999999998,10,kwh_2009_10
2009,10,2643,C,4,0,227.41950000000017,10,kwh_2009_10
2009,10,2646,E,E,0,352.0755000000005,10,kwh_2009_10
2009,10,2654,E,E,0,202.9080000000001,10,kwh_2009_10
2009,10,2656,C,4,0,515.9045000000004,10,kwh_2009_10
2009,10,2678,E,E,0,407.9649999999994,10,kwh_2009_10
2009,10,2682,C,4,0,671.6759999999989,10,kwh_2009_10
2009,10,2684,E,E,0,448.0799999999994,10,kwh_2009_10
2009,10,2688,C,4,0,411.22199999999964,10,kwh_2009_10
2009,10,2694,C,4,0,380.0704999999997,10,kwh_2009_10
2009,10,2700,E,E,0,510.23949999999917,10,kwh_2009_10
2009,10,2701,E,E,0,231.02750000000026,10,kwh_2009_10
2009,10,2702,E,E,0,132.7664999999997,10,kwh_2009_10
2009,10,2707,E,E,0,399.2269999999997,10,kwh_2009_10
2009,10,2708,E,E,0,105.18899999999987,10,kwh_2009_10
2009,10,2710,E,E,0,269.21149999999926,10,kwh_2009_10
2009,10,2718,C,4,0,307.05200000000053,10,kwh_2009_10
2009,10,2725,E,E,0,292.8845000000001,10,kwh_2009_10
2009,10,2730,E,E,0,147.7799999999998,10,kwh_2009_10
2009,10,2733,E,E,0,137.9324999999997,10,kwh_2009_10
2009,10,2744,E,E,0,222.04450000000034,10,kwh_2009_10
2009,10,2749,E,E,0,211.34450000000027,10,kwh_2009_10
2009,10,2757,E,E,0,483.06100000000043,10,kwh_2009_10
2009,10,2774,E,E,0,264.1700000000001,10,kwh_2009_10
2009,10,2803,E,E,0,282.5485000000002,10,kwh_2009_10
2009,10,2804,E,E,0,50.08050000000022,10,kwh_2009_10
2009,10,2832,E,E,0,334.9719999999999,10,kwh_2009_10
2009,10,2834,E,E,0,67.97399999999998,10,kwh_2009_10
2009,10,2835,E,E,0,366.1870000000005,10,kwh_2009_10
2009,10,2869,C,4,0,273.6379999999999,10,kwh_2009_10
2009,10,2873,E,E,0,168.39149999999998,10,kwh_2009_10
2009,10,2878,E,E,0,497.70149999999927,10,kwh_2009_10
2009,10,2881,C,4,0,599.0055000000013,10,kwh_2009_10
2009,10,2892,E,E,0,460.9229999999998,10,kwh_2009_10
2009,10,2905,E,E,0,297.80750000000006,10,kwh_2009_10
2009,10,2918,E,E,0,136.5564999999998,10,kwh_2009_10
2009,10,2926,E,E,0,235.1674999999997,10,kwh_2009_10
2009,10,2945,E,E,0,243.95599999999988,10,kwh_2009_10
2009,10,2956,E,E,0,369.53200000000015,10,kwh_2009_10
2009,10,2958,E,E,0,326.7585,10,kwh_2009_10
2009,10,2965,C,4,0,371.56550000000044,10,kwh_2009_10
2009,10,2967,E,E,0,417.04349999999965,10,kwh_2009_10
2009,10,2986,E,E,0,355.85050000000007,10,kwh_2009_10
2009,10,2987,E,E,0,367.9790000000003,10,kwh_2009_10
2009,10,2988,E,E,0,488.6680000000004,10,kwh_2009_10
2009,10,2989,C,4,0,673.3365000000008,10,kwh_2009_10
2009,10,2990,C,4,0,661.7614999999985,10,kwh_2009_10
2009,10,2996,C,4,0,282.40650000000016,10,kwh_2009_10
2009,10,3003,E,E,0,411.8950000000006,10,kwh_2009_10
2009,10,3009,E,E,0,154.13149999999965,10,kwh_2009_10
2009,10,3030,C,4,0,424.94500000000033,10,kwh_2009_10
2009,10,3033,E,E,0,365.94150000000025,10,kwh_2009_10
2009,10,3034,C,4,0,445.0850000000009,10,kwh_2009_10
2009,10,3043,E,E,0,277.68999999999977,10,kwh_2009_10
2009,10,3050,E,E,0,414.3225000000001,10,kwh_2009_10
2009,10,3055,E,E,0,297.2094999999992,10,kwh_2009_10
2009,10,3059,E,E,0,421.2724999999997,10,kwh_2009_10
2009,10,3072,C,4,0,368.1850000000001,10,kwh_2009_10
2009,10,3091,E,E,0,298.0544999999998,10,kwh_2009_10
2009,10,3100,C,4,0,367.0219999999993,10,kwh_2009_10
2009,10,3105,E,E,0,360.1705000000004,10,kwh_2009_10
2009,10,3110,E,E,0,196.4824999999997,10,kwh_2009_10
2009,10,3111,E,E,0,173.04850000000033,10,kwh_2009_10
2009,10,3113,C,4,0,365.61250000000024,10,kwh_2009_10
2009,10,3120,E,E,0,51.78000000000023,10,kwh_2009_10
2009,10,3124,E,E,0,196.33449999999988,10,kwh_2009_10
2009,10,3129,C,4,0,347.0054999999992,10,kwh_2009_10
2009,10,3134,C,4,0,1193.7049999999992,10,kwh_2009_10
2009,10,3144,E,E,0,495.46650000000017,10,kwh_2009_10
2009,10,3152,E,E,0,306.2309999999999,10,kwh_2009_10
2009,10,3165,E,E,0,162.0535000000001,10,kwh_2009_10
2009,10,3171,C,4,0,389.6325,10,kwh_2009_10
2009,10,3177,E,E,0,230.53800000000035,10,kwh_2009_10
2009,10,3178,E,E,0,278.6420000000004,10,kwh_2009_10
2009,10,3180,E,E,0,147.27750000000023,10,kwh_2009_10
2009,10,3184,E,E,0,401.5150000000001,10,kwh_2009_10
2009,10,3192,C,4,0,335.35949999999957,10,kwh_2009_10
2009,10,3211,E,E,0,225.14850000000044,10,kwh_2009_10
2009,10,3217,E,E,0,254.81800000000038,10,kwh_2009_10
2009,10,3221,E,E,0,463.7585000000002,10,kwh_2009_10
2009,10,3227,C,4,0,292.3794999999997,10,kwh_2009_10
2009,10,3232,E,E,0,302.8015000000002,10,kwh_2009_10
2009,10,3234,E,E,0,121.34250000000023,10,kwh_2009_10
2009,10,3245,E,E,0,500.28600000000074,10,kwh_2009_10
2009,10,3246,E,E,0,313.2684999999997,10,kwh_2009_10
2009,10,3253,C,4,0,445.6544999999996,10,kwh_2009_10
2009,10,3281,E,E,0,492.9095000000005,10,kwh_2009_10
2009,10,3295,E,E,0,403.39150000000086,10,kwh_2009_10
2009,10,3302,E,E,0,185.8295000000003,10,kwh_2009_10
2009,10,3314,E,E,0,433.1529999999999,10,kwh_2009_10
2009,10,3326,E,E,0,325.8039999999995,10,kwh_2009_10
2009,10,3333,E,E,0,267.93950000000063,10,kwh_2009_10
2009,10,3335,E,E,0,180.02549999999945,10,kwh_2009_10
2009,10,3337,E,E,0,409.8709999999997,10,kwh_2009_10
2009,10,3339,E,E,0,341.6749999999998,10,kwh_2009_10
2009,10,3343,C,4,0,461.20300000000026,10,kwh_2009_10
2009,10,3346,E,E,0,232.34350000000026,10,kwh_2009_10
2009,10,3355,E,E,0,248.66950000000003,10,kwh_2009_10
2009,10,3367,E,E,0,362.7564999999998,10,kwh_2009_10
2009,10,3383,C,4,0,586.0499999999995,10,kwh_2009_10
2009,10,3393,E,E,0,186.69099999999972,10,kwh_2009_10
2009,10,3397,E,E,0,337.11049999999983,10,kwh_2009_10
2009,10,3403,E,E,0,284.2855000000003,10,kwh_2009_10
2009,10,3419,C,4,0,529.4074999999999,10,kwh_2009_10
2009,10,3435,E,E,0,255.1095000000007,10,kwh_2009_10
2009,10,3437,E,E,0,455.3784999999994,10,kwh_2009_10
2009,10,3443,E,E,0,278.2189999999999,10,kwh_2009_10
2009,10,3444,E,E,0,229.3364999999999,10,kwh_2009_10
2009,10,3453,E,E,0,508.83099999999985,10,kwh_2009_10
2009,10,3458,E,E,0,93.9244999999996,10,kwh_2009_10
2009,10,3461,C,4,0,278.62399999999974,10,kwh_2009_10
2009,10,3471,C,4,0,301.8860000000001,10,kwh_2009_10
2009,10,3474,E,E,0,304.91550000000024,10,kwh_2009_10
2009,10,3490,C,4,0,393.4050000000006,10,kwh_2009_10
2009,10,3496,E,E,0,300.2064999999999,10,kwh_2009_10
2009,10,3503,E,E,0,390.46599999999995,10,kwh_2009_10
2009,10,3518,E,E,0,227.23400000000004,10,kwh_2009_10
2009,10,3522,E,E,0,274.0399999999994,10,kwh_2009_10
2009,10,3523,E,E,0,390.48,10,kwh_2009_10
2009,10,3526,E,E,0,209.59550000000007,10,kwh_2009_10
2009,10,3530,C,4,0,697.6755000000012,10,kwh_2009_10
2009,10,3534,E,E,0,382.7230000000002,10,kwh_2009_10
2009,10,3536,E,E,0,507.65900000000045,10,kwh_2009_10
2009,10,3539,E,E,0,278.83950000000016,10,kwh_2009_10
2009,10,3546,E,E,0,216.9349999999997,10,kwh_2009_10
2009,10,3551,E,E,0,517.9864999999999,10,kwh_2009_10
2009,10,3558,E,E,0,382.0504999999999,10,kwh_2009_10
2009,10,3577,E,E,0,466.53899999999913,10,kwh_2009_10
2009,10,3589,E,E,0,85.82500000000013,10,kwh_2009_10
2009,10,3593,E,E,0,301.6565000000002,10,kwh_2009_10
2009,10,3594,E,E,0,34.744000000000106,10,kwh_2009_10
2009,10,3596,E,E,0,497.0389999999995,10,kwh_2009_10
2009,10,3600,E,E,0,170.26200000000017,10,kwh_2009_10
2009,10,3609,E,E,0,179.58300000000006,10,kwh_2009_10
2009,10,3610,C,4,0,573.080499999999,10,kwh_2009_10
2009,10,3611,E,E,0,317.5920000000005,10,kwh_2009_10
2009,10,3616,E,E,0,238.72500000000005,10,kwh_2009_10
2009,10,3617,E,E,0,332.38149999999996,10,kwh_2009_10
2009,10,3618,E,E,0,420.16849999999926,10,kwh_2009_10
2009,10,3620,E,E,0,377.10599999999937,10,kwh_2009_10
2009,10,3621,E,E,0,184.03899999999942,10,kwh_2009_10
2009,10,3625,E,E,0,56.86850000000007,10,kwh_2009_10
2009,10,3627,C,4,0,336.1910000000002,10,kwh_2009_10
2009,10,3632,C,4,0,339.30600000000004,10,kwh_2009_10
2009,10,3642,C,4,0,602.2185000000002,10,kwh_2009_10
2009,10,3657,C,4,0,255.67499999999956,10,kwh_2009_10
2009,10,3660,E,E,0,233.15650000000014,10,kwh_2009_10
2009,10,3661,E,E,0,421.87699999999995,10,kwh_2009_10
2009,10,3670,E,E,0,423.5255000000003,10,kwh_2009_10
2009,10,3676,C,4,0,553.7495000000004,10,kwh_2009_10
2009,10,3680,E,E,0,205.59449999999993,10,kwh_2009_10
2009,10,3682,E,E,0,79.96999999999997,10,kwh_2009_10
2009,10,3690,E,E,0,272.6619999999995,10,kwh_2009_10
2009,10,3700,C,4,0,232.46800000000007,10,kwh_2009_10
2009,10,3701,E,E,0,244.28800000000015,10,kwh_2009_10
2009,10,3705,E,E,0,139.43999999999986,10,kwh_2009_10
2009,10,3712,E,E,0,288.8414999999987,10,kwh_2009_10
2009,10,3713,C,4,0,222.3799999999994,10,kwh_2009_10
2009,10,3715,E,E,0,258.52250000000066,10,kwh_2009_10
2009,10,3732,E,E,0,83.42349999999975,10,kwh_2009_10
2009,10,3740,E,E,0,176.7039999999992,10,kwh_2009_10
2009,10,3743,E,E,0,285.9524999999999,10,kwh_2009_10
2009,10,3756,E,E,0,366.19849999999974,10,kwh_2009_10
2009,10,3757,C,4,0,391.5749999999999,10,kwh_2009_10
2009,10,3773,C,4,0,523.4215000000007,10,kwh_2009_10
2009,10,3778,E,E,0,91.72199999999992,10,kwh_2009_10
2009,10,3781,E,E,0,243.3340000000002,10,kwh_2009_10
2009,10,3793,E,E,0,85.38050000000017,10,kwh_2009_10
2009,10,3794,E,E,0,195.24400000000006,10,kwh_2009_10
2009,10,3796,C,4,0,311.64149999999944,10,kwh_2009_10
2009,10,3797,E,E,0,157.2845000000002,10,kwh_2009_10
2009,10,3816,E,E,0,416.05800000000005,10,kwh_2009_10
2009,10,3823,E,E,0,230.63800000000023,10,kwh_2009_10
2009,10,3828,C,4,0,231.54050000000032,10,kwh_2009_10
2009,10,3837,E,E,0,109.32000000000083,10,kwh_2009_10
2009,10,3840,C,4,0,339.9610000000001,10,kwh_2009_10
2009,10,3843,E,E,0,298.9719999999993,10,kwh_2009_10
2009,10,3844,E,E,0,387.63149999999973,10,kwh_2009_10
2009,10,3853,E,E,0,140.82500000000005,10,kwh_2009_10
2009,10,3856,C,4,0,399.53750000000025,10,kwh_2009_10
2009,10,3866,E,E,0,360.08250000000066,10,kwh_2009_10
2009,10,3892,E,E,0,17.180499999999984,10,kwh_2009_10
2009,10,3895,C,4,0,603.3634999999991,10,kwh_2009_10
2009,10,3900,C,4,0,431.78550000000047,10,kwh_2009_10
2009,10,3904,E,E,0,398.0824999999992,10,kwh_2009_10
2009,10,3908,E,E,0,390.24700000000024,10,kwh_2009_10
2009,10,3921,C,4,0,322.3675000000006,10,kwh_2009_10
2009,10,3923,E,E,0,206.12799999999984,10,kwh_2009_10
2009,10,3948,E,E,0,384.13499999999954,10,kwh_2009_10
2009,10,3955,E,E,0,401.62149999999974,10,kwh_2009_10
2009,10,3962,E,E,0,231.2634999999999,10,kwh_2009_10
2009,10,3981,C,4,0,321.503,10,kwh_2009_10
2009,10,3982,C,4,0,686.2554999999998,10,kwh_2009_10
2009,10,3997,E,E,0,215.98299999999978,10,kwh_2009_10
2009,10,4001,E,E,0,457.1180000000001,10,kwh_2009_10
2009,10,4004,E,E,0,182.03399999999976,10,kwh_2009_10
2009,10,4016,E,E,0,481.3495000000003,10,kwh_2009_10
2009,10,4027,E,E,0,385.69600000000037,10,kwh_2009_10
